-0.1185  	0.07687  	0.36753  	0.20434  	0.67388  	-0.5107  	-0.1632  	-0.4853  	0.21024  	-0.4577  	-1.4559  	0.19654  	0.61076  	0.52476  	-0.6804  	1.20748  	-0.2871  	0.15006  	0.00241  	1.08406  	-0.7311  	-1.3314  	-0.8551  	0.28230  	-0.0962  	-0.0764  	-0.5430  	0.31450  	-0.2946  	-0.3366  	-0.1914  	0.19825  	0.05179  	-0.0809  	0.51479  	0.39401  	0.24996  	0.05065  	-0.4029  	0.48567  	0.55562  	-0.1573  	-0.0144  	-0.0130  	0.01750  	0.02282  	0.06722  	-0.1988  	-0.1389  	0.12431  	-0.0364  	-0.0079  	-0.0020  	-0.0247  	-0.0225  	-0.0795  	0.03161  	-0.0033  	7.312e-  	-0.0043  	0.02884  	-0.0002  	0.04427  	0.00775  	0.38267  	0.00820  	0.04105  	-0.0060  	0.02343  	-0.1899  	
0.05565  	0.10900  	0.48664  	0.26331  	0.69312  	-0.4379  	-0.1429  	-0.4429  	0.22967  	-0.5311  	-1.4219  	0.12182  	0.57252  	0.51097  	-0.6406  	1.25201  	-0.2668  	0.13179  	0.00901  	1.06993  	-0.6125  	-1.3429  	-0.8769  	0.31321  	-0.0514  	-0.0804  	-0.4744  	0.23199  	-0.3095  	-0.3279  	-0.2467  	0.22943  	0.04212  	-0.0867  	0.58019  	0.40789  	0.30019  	0.07229  	-0.4013  	0.43778  	0.51892  	-0.1375  	-0.0148  	-0.0236  	0.02367  	0.02695  	0.06649  	-0.1996  	-0.1365  	0.12540  	-0.0316  	-0.0107  	0.01027  	-0.0275  	-0.0229  	-0.0688  	0.03666  	0.00392  	-0.0049  	0.00175  	0.02177  	-0.0060  	0.04470  	0.00619  	0.38254  	0.00446  	0.04033  	-0.0069  	0.02266  	-0.1847  	
0.09886  	0.12483  	0.50206  	0.26222  	0.65354  	-0.4094  	-0.1491  	-0.3916  	0.23671  	-0.5575  	-1.3263  	0.12173  	0.52407  	0.51322  	-0.6430  	1.31258  	-0.2729  	0.06544  	0.01319  	1.02850  	-0.5094  	-1.3481  	-0.8212  	0.39114  	-0.0400  	-0.0979  	-0.3627  	0.08362  	-0.4490  	-0.3358  	-0.2603  	0.25976  	0.03901  	-0.0907  	0.64508  	0.36302  	0.40839  	0.11252  	-0.4726  	0.40236  	0.48562  	-0.1335  	-0.0341  	-0.0204  	0.02079  	0.02848  	0.06301  	-0.1945  	-0.1354  	0.12086  	-0.0428  	-0.0077  	0.00613  	-0.0193  	-0.0251  	-0.0714  	0.03309  	0.00089  	-0.0019  	4.44799  	0.02335  	-0.0079  	0.04421  	-0.0026  	0.38259  	0.00253  	0.03928  	-0.0074  	0.02205  	-0.1807  	
0.08707  	0.12094  	0.50434  	0.24570  	0.63038  	-0.4264  	-0.1395  	-0.3979  	0.22668  	-0.5417  	-1.2654  	0.10862  	0.51431  	0.50523  	-0.6497  	1.31529  	-0.2767  	0.06648  	0.01229  	1.01619  	-0.4852  	-1.3546  	-0.8171  	0.41307  	-0.0301  	-0.1092  	-0.3464  	0.05109  	-0.4855  	-0.3460  	-0.2604  	0.26804  	0.03260  	-0.0925  	0.66176  	0.35646  	0.43942  	0.12084  	-0.5008  	0.40433  	0.48070  	-0.1324  	-0.0427  	-0.0211  	0.02222  	0.02924  	0.06144  	-0.2010  	-0.1385  	0.12613  	-0.0423  	-0.0077  	0.00760  	-0.0183  	-0.0246  	-0.0696  	0.03354  	0.00157  	-0.0037  	0.00194  	0.02386  	-0.0086  	0.04718  	-0.0023  	0.38262  	0.00036  	0.03838  	-0.0080  	0.02201  	-0.1852  	
0.02092  	0.12981  	0.49304  	0.12354  	0.57084  	-0.4779  	-0.1430  	-0.4318  	0.23463  	-0.5125  	-1.1692  	0.18417  	0.52100  	0.48514  	-0.8035  	1.35569  	-0.2861  	0.11783  	0.00402  	1.07176  	-0.4928  	-1.3993  	-0.8618  	0.37012  	-0.0560  	-0.1008  	-0.4122  	0.15225  	-0.4630  	-0.3685  	-0.2388  	0.23979  	0.06688  	-0.0917  	0.64498  	0.39076  	0.40038  	0.10968  	-0.4687  	0.40371  	0.52484  	-0.1351  	-0.0343  	-0.0373  	0.02604  	0.03031  	0.06771  	-0.2070  	-0.1459  	0.13701  	-0.0356  	-0.0092  	0.01164  	-0.0191  	-0.0292  	-0.0777  	0.03209  	0.00468  	-0.0015  	-0.0006  	0.02103  	-0.0101  	0.05020  	-0.0035  	0.38265  	-0.0005  	0.03766  	-0.0084  	0.02159  	-0.1898  	
-0.0104  	0.13931  	0.50949  	0.07586  	0.58182  	-0.5783  	-0.1856  	-0.3792  	0.20933  	-0.4984  	-1.1762  	0.21604  	0.61507  	0.45880  	-0.8671  	1.30614  	-0.2162  	-0.0098  	0.06240  	0.83359  	-0.5281  	-1.6474  	-1.1620  	0.34002  	-0.1602  	0.02390  	-0.4793  	0.15011  	-0.3330  	-0.3785  	-0.0988  	0.17688  	-0.0128  	-0.2653  	0.53683  	0.36641  	0.22583  	0.08418  	-0.5329  	0.31699  	0.62869  	-0.0022  	-0.1428  	0.03826  	-0.0406  	0.05119  	0.04838  	-0.1770  	-0.1548  	0.12371  	-0.0283  	-0.0039  	0.01066  	-0.0025  	-0.0183  	-0.0868  	0.02861  	-0.0053  	0.00321  	0.00570  	0.02837  	-0.0109  	0.03618  	0.00023  	0.38233  	-0.0016  	0.03700  	-0.0088  	0.02099  	-0.1878  	
-0.6772  	-0.1042  	0.18240  	-0.3026  	0.47944  	-1.0653  	-0.2250  	-0.5846  	0.11784  	-0.3070  	-0.9740  	0.16567  	0.51540  	0.09035  	-1.2878  	1.03108  	-0.1471  	-0.0571  	0.13071  	0.69273  	-0.7704  	-1.8387  	-1.3740  	0.25980  	-0.2801  	0.15857  	-0.7137  	0.28850  	-0.1460  	-0.4386  	0.01874  	0.09288  	-0.1485  	-0.3825  	0.29215  	0.46639  	-0.0089  	0.01744  	-0.5869  	0.26682  	0.73735  	0.10212  	-0.2380  	0.09643  	-0.0921  	0.05829  	0.02789  	-0.1693  	-0.1729  	0.11033  	-0.0159  	-0.0047  	-0.0002  	0.00727  	-0.0114  	-0.0965  	0.03723  	-0.0110  	-0.0029  	0.01711  	0.03348  	-0.0263  	0.03014  	0.00548  	0.38039  	-0.0014  	0.03638  	-0.0089  	0.02150  	-0.1995  	
-0.5714  	-0.0681  	0.24434  	-0.2865  	0.44177  	-0.9588  	-0.2808  	-0.5713  	0.06508  	-0.4322  	-1.0098  	0.10489  	0.47274  	0.01694  	-1.1166  	1.00813  	-0.0668  	-0.1277  	0.18232  	0.58233  	-0.6405  	-1.8899  	-1.3314  	0.30292  	-0.2275  	0.16789  	-0.5562  	0.16895  	-0.1051  	-0.3949  	0.03292  	0.09355  	-0.1988  	-0.4242  	0.31830  	0.45218  	0.05299  	0.04233  	-0.6684  	0.26399  	0.74727  	0.12936  	-0.2693  	0.13515  	-0.0750  	0.06043  	0.02004  	-0.1963  	-0.1946  	0.09890  	-0.0200  	-0.0038  	0.00570  	0.01562  	-0.0116  	-0.0930  	0.03695  	-0.0176  	0.00027  	0.01250  	0.03317  	-0.0212  	0.01606  	0.00551  	0.37836  	-0.0025  	0.03590  	-0.0090  	0.02250  	-0.2167  	
-0.3357  	-0.0276  	0.37655  	-0.1668  	0.52334  	-0.7376  	-0.2763  	-0.4956  	0.09851  	-0.4333  	-1.1740  	0.14915  	0.51061  	0.00650  	-1.1269  	1.15835  	-0.0972  	-0.0803  	0.17429  	0.65048  	-0.7108  	-1.8705  	-1.3089  	0.23519  	-0.2099  	0.12696  	-0.6017  	0.26299  	-0.0962  	-0.4053  	-0.0215  	0.12376  	-0.1505  	-0.3921  	0.33720  	0.45793  	0.07722  	0.04480  	-0.6143  	0.29843  	0.74366  	0.09463  	-0.2273  	0.12410  	-0.0719  	0.06687  	0.02236  	-0.1752  	-0.1791  	0.10941  	-0.0185  	-0.0068  	0.00308  	0.00615  	-0.0062  	-0.0978  	0.04788  	-0.0143  	0.00387  	-9.9922  	0.02790  	-0.0233  	0.02864  	0.01188  	0.37539  	-0.0034  	0.03548  	-0.0094  	0.02304  	-0.2180  	
-0.3456  	-0.0459  	0.40134  	-0.0933  	0.55088  	-0.7448  	-0.2589  	-0.5766  	0.10475  	-0.3220  	-1.1310  	0.21246  	0.45583  	0.03727  	-1.2123  	1.28607  	-0.2136  	0.07235  	0.11303  	0.93416  	-0.7789  	-1.6883  	-1.2084  	0.23587  	-0.0985  	0.03414  	-0.6220  	0.33864  	-0.1620  	-0.3828  	-0.1229  	0.17638  	-0.0947  	-0.2726  	0.41527  	0.51306  	0.12074  	0.05646  	-0.5348  	0.37485  	0.67002  	-0.0038  	-0.1309  	0.05611  	-0.0411  	0.04670  	0.05055  	-0.1863  	-0.1655  	0.10885  	-0.0038  	-0.0087  	0.00577  	-0.0109  	-0.0101  	-0.0912  	0.05323  	-0.0070  	-0.0009  	0.00382  	0.02430  	-0.0297  	0.03617  	0.00504  	0.37282  	-0.0051  	0.03542  	-0.0095  	0.02325  	-0.2219  	
-0.4460  	-0.0985  	0.24537  	0.00523  	0.57819  	-0.7283  	-0.2380  	-0.6995  	0.08124  	-0.3789  	-1.1653  	0.13612  	0.35901  	0.09814  	-1.1309  	1.27534  	-0.2715  	0.18160  	0.02200  	1.10563  	-0.8021  	-1.4260  	-0.9431  	0.30063  	0.00563  	-0.1024  	-0.4904  	0.36316  	-0.2569  	-0.3178  	-0.2552  	0.24484  	-0.0357  	-0.1101  	0.52289  	0.57476  	0.25514  	0.04870  	-0.4404  	0.46076  	0.55985  	-0.1311  	-0.0372  	-0.0429  	0.03006  	0.03089  	0.07352  	-0.2279  	-0.1556  	0.12918  	-0.0132  	-0.0110  	0.00863  	-0.0276  	-0.0198  	-0.0857  	0.05395  	0.01431  	0.00566  	0.00171  	0.01801  	-0.0281  	0.06043  	0.00678  	0.37020  	-0.0052  	0.03588  	-0.0095  	0.02373  	-0.2253  	
-0.4951  	-0.0813  	0.20885  	-0.1482  	0.49344  	-0.7192  	-0.2183  	-0.7183  	0.08949  	-0.3766  	-1.2152  	0.13030  	0.37100  	0.06275  	-1.1875  	1.21836  	-0.2660  	0.19293  	0.03065  	1.06517  	-0.8388  	-1.4371  	-0.8581  	0.25499  	-0.0115  	-0.0622  	-0.5232  	0.38369  	-0.2233  	-0.3316  	-0.2446  	0.22084  	-0.0312  	-0.0895  	0.48107  	0.55863  	0.24790  	0.05312  	-0.4339  	0.45235  	0.58452  	-0.1332  	-0.0332  	-0.0200  	0.02623  	0.01951  	0.07193  	-0.2375  	-0.1631  	0.11972  	-0.0215  	-0.0104  	0.00551  	-0.0222  	-0.0184  	-0.0943  	0.05224  	0.00754  	0.00753  	-0.0074  	0.01097  	-0.0170  	0.05567  	0.00556  	0.36907  	-0.0062  	0.03619  	-0.0095  	0.02393  	-0.2219  	
-0.5519  	-0.0562  	0.22063  	-0.2097  	0.53677  	-0.8207  	-0.1986  	-0.6893  	0.09691  	-0.3586  	-1.2112  	0.09660  	0.38979  	0.08548  	-1.1543  	1.18267  	-0.2704  	0.21722  	0.02596  	1.09854  	-0.8294  	-1.4312  	-0.8634  	0.24522  	-0.0266  	-0.0780  	-0.5453  	0.37341  	-0.2244  	-0.3419  	-0.2319  	0.20487  	-0.0201  	-0.0892  	0.44085  	0.54152  	0.23086  	0.05790  	-0.4167  	0.45137  	0.59447  	-0.1368  	-0.0354  	-0.0302  	0.02445  	0.01849  	0.07616  	-0.2264  	-0.1562  	0.12321  	-0.0208  	-0.0129  	0.00498  	-0.0227  	-0.0203  	-0.0946  	0.04634  	0.00917  	0.00622  	0.00042  	0.01373  	-0.0136  	0.05646  	0.00577  	0.36958  	-0.0063  	0.03639  	-0.0095  	0.02272  	-0.2095  	
-0.6413  	-0.0891  	0.13959  	-0.3175  	0.47156  	-0.9319  	-0.1845  	-0.6966  	0.09603  	-0.2602  	-1.1330  	0.05510  	0.39819  	0.09620  	-1.2542  	1.12332  	-0.2933  	0.25119  	0.03122  	1.11032  	-0.8738  	-1.4500  	-0.8505  	0.21284  	-0.0646  	-0.0516  	-0.6012  	0.41276  	-0.1955  	-0.3651  	-0.2046  	0.19761  	-0.0029  	-0.0857  	0.40768  	0.53465  	0.16103  	0.02433  	-0.3867  	0.45633  	0.59647  	-0.1348  	-0.0250  	-0.0166  	0.03045  	0.02762  	0.06372  	-0.2209  	-0.1575  	0.12313  	-0.0267  	-0.0130  	-0.0033  	-0.0234  	-0.0230  	-0.0937  	0.04842  	0.00597  	0.00248  	-0.0061  	0.02227  	-0.0104  	0.05733  	0.00526  	0.37162  	-0.0057  	0.03695  	-0.0098  	0.02145  	-0.1968  	
-0.7489  	-0.0997  	0.13293  	-0.4518  	0.38456  	-0.9606  	-0.2001  	-0.7383  	0.07071  	-0.2647  	-1.0665  	0.03889  	0.37928  	0.02504  	-1.4008  	1.09472  	-0.2823  	0.25702  	0.03303  	1.11498  	-0.8796  	-1.4718  	-0.8108  	0.19181  	-0.0937  	-0.0303  	-0.6448  	0.43294  	-0.2223  	-0.3823  	-0.1713  	0.17898  	-0.0239  	-0.0912  	0.37603  	0.55057  	0.16913  	0.03344  	-0.3834  	0.43495  	0.61629  	-0.1410  	-0.0224  	-0.0214  	0.03372  	0.01893  	0.07386  	-0.2271  	-0.1701  	0.13067  	-0.0355  	-0.0094  	0.00402  	-0.0232  	-0.0269  	-0.0908  	0.04406  	0.00625  	-0.0008  	-0.0007  	0.02078  	-0.0060  	0.05783  	-0.0020  	0.37436  	-0.0023  	0.03752  	-0.0098  	0.02064  	-0.1983  	
-0.7947  	-0.1148  	0.09835  	-0.4395  	0.44533  	-1.0524  	-0.1879  	-0.7511  	0.07726  	-0.2218  	-1.0328  	0.07674  	0.39077  	0.00674  	-1.4102  	1.11581  	-0.3138  	0.27041  	0.01317  	1.11949  	-0.8805  	-1.4357  	-0.8373  	0.19004  	-0.1220  	-0.0311  	-0.6561  	0.42729  	-0.2333  	-0.3800  	-0.1874  	0.17553  	-0.0094  	-0.0845  	0.37792  	0.55455  	0.15761  	0.03805  	-0.3866  	0.43936  	0.61507  	-0.1392  	-0.0290  	-0.0297  	0.03453  	0.01966  	0.06791  	-0.2213  	-0.1648  	0.12756  	-0.0321  	-0.0108  	0.00220  	-0.0252  	-0.0280  	-0.0938  	0.04165  	0.00852  	0.00351  	-0.0012  	0.01881  	-0.0085  	0.05683  	0.00262  	0.37736  	0.00058  	0.03840  	-0.0099  	0.02033  	-0.2116  	
-0.7688  	-0.0974  	0.15945  	-0.4306  	0.46352  	-1.0361  	-0.1486  	-0.7288  	0.07739  	-0.2463  	-1.0466  	0.02994  	0.39197  	0.02569  	-1.4036  	1.13859  	-0.2966  	0.23540  	-0.0032  	1.14070  	-0.8561  	-1.3992  	-0.8503  	0.23449  	-0.0821  	-0.0283  	-0.6136  	0.39543  	-0.2446  	-0.3844  	-0.1879  	0.16843  	-0.0051  	-0.0888  	0.38323  	0.54311  	0.17980  	0.03245  	-0.3907  	0.42605  	0.61062  	-0.1312  	-0.0376  	-0.0249  	0.03240  	0.02047  	0.07412  	-0.2082  	-0.1624  	0.12450  	-0.0294  	-0.0076  	0.00322  	-0.0215  	-0.0287  	-0.0962  	0.04382  	0.00518  	0.00433  	-0.0033  	0.01637  	-0.0052  	0.05340  	0.00400  	0.37966  	0.00409  	0.03875  	-0.0097  	0.01971  	-0.2121  	
-0.7723  	-0.0983  	0.17913  	-0.4081  	0.47404  	-0.9968  	-0.1528  	-0.7415  	0.08154  	-0.2719  	-1.0995  	0.04075  	0.38513  	0.02581  	-1.3859  	1.13644  	-0.2945  	0.23671  	0.00341  	1.14529  	-0.9079  	-1.3845  	-0.8297  	0.22205  	-0.1027  	-0.0255  	-0.6495  	0.42067  	-0.2111  	-0.3863  	-0.1868  	0.17333  	-0.0087  	-0.0843  	0.35782  	0.52852  	0.16555  	0.02889  	-0.3807  	0.43911  	0.63287  	-0.1405  	-0.0355  	-0.0162  	0.03157  	0.01979  	0.07270  	-0.2124  	-0.1571  	0.12258  	-0.0347  	-0.0077  	0.00538  	-0.0227  	-0.0282  	-0.0966  	0.04268  	0.00440  	0.00438  	-0.0062  	0.02026  	-0.0084  	0.05453  	-0.0024  	0.37894  	0.00624  	0.03925  	-0.0098  	0.01904  	-0.2015  	
-0.8405  	-0.1323  	0.08843  	-0.3733  	0.51357  	-1.0472  	-0.1543  	-0.7362  	0.09783  	-0.2502  	-1.0458  	0.10975  	0.40268  	0.04077  	-1.3514  	1.11146  	-0.3005  	0.22807  	-0.0142  	1.16040  	-0.8888  	-1.3714  	-0.8533  	0.25882  	-0.1071  	-0.0282  	-0.6307  	0.42593  	-0.2349  	-0.3765  	-0.1943  	0.17022  	0.00481  	-0.0707  	0.37043  	0.53556  	0.14072  	0.02255  	-0.3667  	0.45594  	0.60232  	-0.1286  	-0.0518  	-0.0480  	0.02649  	0.02187  	0.07077  	-0.2162  	-0.1596  	0.12251  	-0.0323  	-0.0088  	0.01026  	-0.0192  	-0.0265  	-0.0981  	0.04081  	-0.0017  	0.00499  	0.00094  	0.02290  	-0.0081  	0.05046  	0.00327  	0.37682  	0.00813  	0.03966  	-0.0091  	0.01989  	-0.2033  	
-0.7366  	-0.1181  	0.05578  	-0.2623  	0.57865  	-0.9808  	-0.1666  	-0.6759  	0.10152  	-0.3193  	-1.0395  	0.13089  	0.40414  	0.12618  	-1.2040  	1.07725  	-0.2738  	0.20661  	-0.0104  	1.18372  	-0.7805  	-1.4255  	-0.9244  	0.29685  	-0.1088  	-0.0565  	-0.5910  	0.42602  	-0.2539  	-0.3510  	-0.2157  	0.17969  	0.00049  	-0.0781  	0.45563  	0.49042  	0.19473  	0.02801  	-0.3855  	0.44489  	0.56048  	-0.1288  	-0.0691  	-0.0577  	0.03357  	0.02419  	0.06791  	-0.2209  	-0.1662  	0.12508  	-0.0291  	-0.0073  	0.00158  	-0.0220  	-0.0263  	-0.0950  	0.04441  	0.00161  	-0.0014  	-0.0030  	0.01908  	-0.0108  	0.05114  	0.00339  	0.37565  	0.00876  	0.03994  	-0.0083  	0.02158  	-0.2099  	
